image_id,filename,relative_image_path,image_path,source_status,source_error_type,source_visual_description,source_gate,source_summary,final_gate,final_summary,reviewed,reviewer,note
priv_d_0149,priv_d_0149.jpg,../../images/priv_d_0149.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0149.jpg,CONFIRMED,None,Tô chân gà sốt thái và ly nước kèm ảnh chụp màn hình tin nhắn đặt hàng ăn vặt.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0150,priv_d_0150.jpg,../../images/priv_d_0150.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0150.jpg,CONFIRMED,None,Ảnh chụp màn hình cuộc trò chuyện tin nhắn khen đồ ăn rẻ kèm hình ảnh meme mèo hài hước.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0151,priv_d_0151.jpg,../../images/priv_d_0151.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0151.jpg,CONFIRMED,NONE,Bông mút trang điểm thương hiệu Amortals màu xanh lá dạng giọt nước được xỏ ngón tay cầm trên tay,PRESENT,Ảnh chụp thực tế bông mút trang điểm giọt nước Amortals màu xanh lá,PRESENT,Bông mút rửa mặt Amortals màu xanh lá.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0152,priv_d_0152.jpg,../../images/priv_d_0152.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0152.jpg,CONFIRMED,NONE,"Canh chua cá bông lau và các phần cá, rau sống nấu canh được đóng trong hộp nhựa giao hàng",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0153,priv_d_0153.jpg,../../images/priv_d_0153.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0153.jpg,CONFIRMED,NONE,Banner Hasaki giới thiệu hai tuýp kem chống nắng Beplain Sunmuse Mineral màu xanh lá và Tone Up màu tím dung tích 50ml,PRESENT,Banner Hasaki quảng cáo kem chống nắng Beplain Sunmuse Mineral Sunscreen và Sunmuse Tone Up & Correcting Sunscreen 50ml,PRESENT,Banner Hasaki quảng cáo kem chống nắng Beplain Sunmuse Mineral Sunscreen và Sunmuse Tone Up & Correcting Sunscreen 50ml,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0154,priv_d_0154.jpg,../../images/priv_d_0154.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0154.jpg,CONFIRMED,NONE,Các nắm xôi rắc ruốc chà bông được bọc kín bằng màng bọc thực phẩm,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0155,priv_d_0155.jpg,../../images/priv_d_0155.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0155.jpg,CONFIRMED,NONE,Tuýp kem chống nắng OHUI Day Shield Perfect Sun Black 30ml cầm trên tay bên cạnh thùng hàng,PRESENT,Ảnh chụp thực tế tuýp kem chống nắng OHUI Day Shield Perfect Sun Black SPF50+ PA++++ 30ml,PRESENT,Ảnh chụp thực tế tuýp kem chống nắng OHUI Day Shield Perfect Sun Black SPF50+ PA++++ 30ml,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0156,priv_d_0156.jpg,../../images/priv_d_0156.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0156.jpg,CONFIRMED,NONE,Hai chai nước tẩy trang Eveline Hyaluron Clinic B5 500ml và Evoluderm Peaux Sèches & Sensibles 500ml đặt cạnh nhau,PRESENT,Nước tẩy trang Eveline Hyaluron Clinic B5 Ultra-Moisturising và Evoluderm Eau Micellaire Hydratante 500ml,PRESENT,Nước tẩy trang Eveline Hyaluron Clinic B5 Ultra-Moisturising và Evoluderm Eau Micellaire Hydratante 500ml,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0157,priv_d_0157.jpg,../../images/priv_d_0157.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0157.jpg,CONFIRMED,NONE,"Các hộp giấy mở nắp đựng gà rán, khoai tây chiên, bánh pizza và đồ ăn vặt kèm nước sốt của quán Trà Sữa SHARE",PRESENT,"Set đồ ăn nhanh gồm gà rán, khoai tây chiên, pizza và nem chua rán đóng hộp của Trà Sữa SHARE",PRESENT,"Set đồ ăn nhanh gồm gà rán, khoai tây chiên, pizza và nem chua rán đóng hộp của Trà Sữa SHARE",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0158,priv_d_0158.jpg,../../images/priv_d_0158.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0158.jpg,CONFIRMED,NONE,Các ly nhựa đựng trà sữa tiramisu rắc bột cacao kèm bánh quy và trà trái cây màu hồng của thương hiệu Trà Sữa SHARE,PRESENT,Các ly trà sữa tiramisu và trà trái cây kèm topping của quán Trà Sữa SHARE,PRESENT,Các ly trà sữa tiramisu và trà trái cây kèm topping của quán Trà Sữa SHARE,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0159,priv_d_0159.jpg,../../images/priv_d_0159.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0159.jpg,CONFIRMED,NONE,Hai ly đồ uống trà có lớp kem kèm bắp rang bơ và trà xanh hoa quả in logo Mật Tea & Coffee trên khay gỗ,PRESENT,Ly đồ uống trà kem bắp và trà xanh đóng ly mang đi của quán Mật Tea & Coffee,PRESENT,Ly đồ uống trà kem bắp và trà xanh đóng ly mang đi của quán Mật Tea & Coffee,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0160,priv_d_0160.jpg,../../images/priv_d_0160.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0160.jpg,CONFIRMED,NONE,Hai bó kẹo mút dẻo marshmallow hình thú nhiều màu sắc bọc lưới nhựa đặt trên thùng carton Bánh Kẹo Thiên Hồng,PRESENT,Bó kẹo mút dẻo hình thú bọc lưới của Công ty TNHH Sản xuất Bánh Kẹo Thiên Hồng,PRESENT,Bó kẹo mút dẻo hình thú bọc lưới của Công ty TNHH Sản xuất Bánh Kẹo Thiên Hồng,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0161,priv_d_0161.jpg,../../images/priv_d_0161.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0161.jpg,CONFIRMED,NONE,Banner quảng cáo Hasaki gồm chai lăn khử mùi Perspirex Original 20ml và chì kẻ mày Lemonade màu nâu đậm,PRESENT,Banner Hasaki quảng cáo lăn khử mùi Perspirex Original 20ml và chì kẻ mày Lemonade Want It Got It 2 đầu,PRESENT,Banner Hasaki quảng cáo lăn khử mùi Perspirex Original 20ml và chì kẻ mày Lemonade Want It Got It 2 đầu,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0162,priv_d_0162.jpg,../../images/priv_d_0162.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0162.jpg,CONFIRMED,NONE,Banner quảng cáo tuýp gel tẩy tế bào chết WHISIS Hanbang Refining Peeling đặt cạnh củ nhân sâm và đĩa thảo dược đông y,PRESENT,Banner giới thiệu gel tẩy tế bào chết WHISIS Hanbang Refining Peeling Gel chiết xuất thảo dược đông y,PRESENT,Banner giới thiệu gel tẩy tế bào chết WHISIS Hanbang Refining Peeling Gel chiết xuất thảo dược đông y,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0163,priv_d_0163.jpg,../../images/priv_d_0163.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0163.jpg,CONFIRMED,NONE,Hai chai xịt chống nắng toàn thân Neutrogena Ultra Sheer Body Mist Sunscreen SPF 70 141g cầm trên tay tại cửa hàng,PRESENT,Ảnh chụp thực tế hai chai xịt chống nắng Neutrogena Ultra Sheer Body Mist Sunscreen SPF 70 141g,PRESENT,Ảnh chụp thực tế hai chai xịt chống nắng Neutrogena Ultra Sheer Body Mist Sunscreen SPF 70 141g,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0164,priv_d_0164.jpg,../../images/priv_d_0164.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0164.jpg,CONFIRMED,NONE,"Các túi bột lọc sâu vò, bánh canh bột gạo và mứt gừng đóng trong túi zip nilon",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0165,priv_d_0165.jpg,../../images/priv_d_0165.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0165.jpg,CONFIRMED,NONE,Chai tinh chất Clinique Moisture Surge Active Glow Serum màu hồng kèm hình ảnh nhỏ giọt serum thử nghiệm trên mu bàn tay,PRESENT,Ảnh chụp thực tế tinh chất dưỡng da Clinique Moisture Surge Active Glow Serum trên tay,PRESENT,Ảnh chụp thực tế tinh chất dưỡng da Clinique Moisture Surge Active Glow Serum trên tay,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0166,priv_d_0166.jpg,../../images/priv_d_0166.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0166.jpg,CONFIRMED,NONE,"Kệ hàng bách hóa xếp nhiều loại bánh hộp Danisa Butter Cookies, ChocoPie, Orion Custas, bánh quy Cosy và các gói ngũ cốc dinh dưỡng",PRESENT,"Kệ hàng tạp hóa trưng bày các sản phẩm bánh quy Danisa, bánh Orion Custas, bánh Cosy và bột ngũ cốc",PRESENT,"Kệ hàng tạp hóa trưng bày các sản phẩm bánh quy Danisa, bánh Orion Custas, bánh Cosy và bột ngũ cốc",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0167,priv_d_0167.jpg,../../images/priv_d_0167.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0167.jpg,CONFIRMED,NONE,Người phụ nữ nằm thư giãn trong bồn ủ đá muối Himalaya tại cơ sở spa làm đẹp,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0168,priv_d_0168.jpg,../../images/priv_d_0168.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0168.jpg,CONFIRMED,NONE,Chai thủy tinh màu nâu sẫm chứa tinh dầu Rosenor Rose Oil Botanical Damask Rose Oil được cầm trên tay,PRESENT,Ảnh chụp thực tế chai tinh dầu dưỡng da và tóc Rosenor Rose Oil chiết xuất hoa hồng Damask,PRESENT,Ảnh chụp thực tế chai tinh dầu dưỡng da và tóc Rosenor Rose Oil chiết xuất hoa hồng Damask,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0169,priv_d_0169.jpg,../../images/priv_d_0169.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0169.jpg,CONFIRMED,NONE,"Tập hợp các bát chè tráng miệng gồm chè khúc bạch rắc hạnh nhân, chè thạch lựu sương sa và chè trái cây nước cốt dừa",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0170,priv_d_0170.jpg,../../images/priv_d_0170.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0170.jpg,CONFIRMED,NONE,Cầm trên tay hai thỏi son gồm Romand màu 01 Pomeloco và lọ son Peripera Ink Velvet 24 trước cốp trang điểm,PRESENT,Ảnh chụp thực tế thỏi son Romand Zero Velvet Tint màu 01 Pomeloco và son Peripera Ink Velvet màu 24 trên tay,PRESENT,Ảnh chụp thực tế thỏi son Romand Zero Velvet Tint màu 01 Pomeloco và son Peripera Ink Velvet màu 24 trên tay,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0171,priv_d_0171.jpg,../../images/priv_d_0171.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0171.jpg,CONFIRMED,NONE,Infographic hướng dẫn công thức chăm sóc da kết hợp hoạt chất BHA và HA,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0172,priv_d_0172.jpg,../../images/priv_d_0172.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0172.jpg,CONFIRMED,NONE,Cầm trên tay hộp bánh bông lan phủ chà bông và sốt vàng bên cạnh hàng loạt hộp bánh đóng gói sẵn,PRESENT,Các hộp bánh bông lan chà bông sốt hoàng kim đóng hộp nhựa trong suốt,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0173,priv_d_0173.jpg,../../images/priv_d_0173.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0173.jpg,CONFIRMED,NONE,Banner quảng cáo của L'Oréal Paris giải thích cấu trúc phân tử Micro Epidermic Hyaluronic Acid thẩm thấu vào các tầng biểu bì da,PRESENT,Banner L'Oréal Paris giới thiệu công nghệ Micro Epidermic Hyaluronic Acid chăm sóc da,PRESENT,Banner L'Oréal Paris giới thiệu công nghệ Micro Epidermic Hyaluronic Acid chăm sóc da,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0174,priv_d_0174.jpg,../../images/priv_d_0174.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0174.jpg,CONFIRMED,NONE,Tay cầm túi nilon chứa hộp giấy bánh pizza Chicago và gà rán dành cho 2 người của Trà Sữa SHARE,PRESENT,Hộp combo pizza Chicago và gà rán đóng gói mang về của quán Trà Sữa SHARE,PRESENT,Hộp combo pizza Chicago và gà rán đóng gói mang về của quán Trà Sữa SHARE,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0175,priv_d_0175.jpg,../../images/priv_d_0175.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0175.jpg,CONFIRMED,NONE,Banner quảng cáo tuýp kem chống nắng Dan Thy Sun Cream Lucas SPF 50 PA+++ kèm bao bì hộp và ảnh chụp tin nhắn phản hồi,PRESENT,Banner quảng cáo kem chống nắng Đan Thy Lucas Sun Cream SPF 50 PA+++ kèm tin nhắn đánh giá,PRESENT,Banner quảng cáo kem chống nắng Sun Cream Lucas của Đan Thy.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0176,priv_d_0176.jpg,../../images/priv_d_0176.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0176.jpg,CONFIRMED,NONE,"Nhiều phần thức ăn nhanh Hàn Quốc gồm các hộp kimbap cuộn rong biển, gà rán nhiều vị sốt, mì sốt và bánh gạo cay tokbokki bày trên bàn",PRESENT,"Bàn tiệc đồ ăn nhanh gồm kimbap cuộn, gà rán sốt, tokbokki và khoai tây chiên đóng hộp",ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0177,priv_d_0177.jpg,../../images/priv_d_0177.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0177.jpg,CONFIRMED,NONE,Ảnh chụp màn hình cuộc trò chuyện tin nhắn đánh giá hương vị món trà tắc và chân gà,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0178,priv_d_0178.jpg,../../images/priv_d_0178.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0178.jpg,CONFIRMED,NONE,Cầm trên tay hai hộp đựng bông mút rửa mặt Amortals màu xanh lá kèm hai vòng đeo cổ tay bằng bông hình thỏ màu hồng,PRESENT,Ảnh chụp thực tế hai hộp bông mút rửa mặt Amortals kèm vòng tay bông hình thỏ,PRESENT,Ảnh chụp thực tế hai hộp bông mút rửa mặt Amortals kèm vòng tay bông hình thỏ,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0179,priv_d_0179.jpg,../../images/priv_d_0179.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0179.jpg,CONFIRMED,NONE,Cầm trên tay hộp phấn nước cushion Clio hình vuông màu đen và chai chiết kem nền Estée Lauder 1W1 trước cốp đồ trang điểm,PRESENT,Ảnh chụp thực tế hộp phấn nước Clio và chai chiết kem nền Estée Lauder tông màu 1W1 trên tay,PRESENT,Ảnh chụp thực tế hộp phấn nước Clio và chai chiết kem nền Estée Lauder tông màu 1W1 trên tay,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0180,priv_d_0180.jpg,../../images/priv_d_0180.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0180.jpg,CONFIRMED,NONE,Ảnh chụp đông người xếp hàng đổ xăng tại cây xăng Petrolimex vào buổi tối kèm tiêu đề chi tiêu tiết kiệm,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0181,priv_d_0181.jpg,../../images/priv_d_0181.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0181.jpg,CONFIRMED,NONE,Cầm trên tay hai tuýp kem dưỡng ẩm gồm Clinique Dramatically Different Moisturizing Gel 50ml màu vàng và Embryolisse Lait-Crème Concentré màu trắng xanh,PRESENT,Ảnh chụp thực tế tuýp kem dưỡng ẩm Clinique Dramatically Different Moisturizing Gel 50ml và Embryolisse Lait-Crème Concentré trên tay,PRESENT,Ảnh chụp thực tế tuýp kem dưỡng ẩm Clinique Dramatically Different Moisturizing Gel 50ml và Embryolisse Lait-Crème Concentré trên tay,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0182,priv_d_0182.jpg,../../images/priv_d_0182.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0182.jpg,CONFIRMED,NONE,Hình ảnh đồ họa nền màu pastel kèm chữ chúc thư giãn cuối tuần ngày thứ Sáu,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0183,priv_d_0183.jpg,../../images/priv_d_0183.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0183.jpg,CONFIRMED,NONE,Hai chai nước tẩy trang gồm Hada Labo Micellar Water Hydrating và chai vòi nhấn Hatomugi The Cleansing Lotion 500ml đặt cạnh nhau,PRESENT,Nước tẩy trang Hada Labo Micellar Water Hydrating và Hatomugi The Cleansing Lotion 500ml,PRESENT,Nước tẩy trang Hada Labo Micellar Water Hydrating và Hatomugi The Cleansing Lotion 500ml,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0184,priv_d_0184.jpg,../../images/priv_d_0184.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0184.jpg,CONFIRMED,NONE,Các hộp giấy đựng sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse dung tích 150ml xếp đều trên kệ,PRESENT,Các hộp sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse hương hoa hồng 150ml,PRESENT,Các hộp sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse hương hoa hồng 150ml,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0185,priv_d_0185.jpg,../../images/priv_d_0185.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0185.jpg,CONFIRMED,NONE,Lớp bọt mịn trắng muốt trên hai bàn tay cùng hai chai sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse 150ml,PRESENT,Banner quảng cáo sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse chiết xuất hoa hồng,PRESENT,Banner quảng cáo sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse chiết xuất hoa hồng,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
